txn_id,account_id,amount,currency,country,txn_date,txn_type,account_age_days
TXN003822,ACC0004,8982.29,USD,KE,2024-02-21 11:00:00,CASH_DEP,2287
TXN003823,ACC0174,218.76,USD,ZA,2024-04-03 22:00:00,WIRE,3519
TXN003824,ACC0127,204.2,USD,GB,2024-11-18 13:00:00,CASH_WD,2188
TXN003825,ACC0067,480.25,USD,US,2024-09-01 06:00:00,CASH_WD,1813
TXN003826,ACC0193,77.74,USD,KE,2024-03-15 06:00:00,CASH_DEP,2830
TXN003827,ACC0040,273.71,USD,KE,2024-03-23 22:00:00,WIRE,2600
TXN003828,ACC0028,339.07,USD,US,2024-05-29 08:00:00,CASH_DEP,1418
TXN003829,ACC0144,289.21,USD,KP,2024-10-16 04:00:00,CASH_DEP,732
TXN003830,ACC0188,43.01,USD,IR,2024-07-26 01:00:00,TRANSFER,750
TXN003831,ACC0159,185.68,USD,KP,2024-06-21 06:00:00,CASH_WD,2688
TXN003832,ACC0013,256.26,USD,AE,2024-05-04 20:00:00,TRANSFER,3541
TXN003833,ACC0063,150.02,USD,KE,2024-11-27 03:00:00,WIRE,1113
TXN003834,ACC0102,6.49,USD,GB,2024-09-08 08:00:00,WIRE,3391
TXN003835,ACC0061,188.81,USD,KE,2024-12-08 10:00:00,CASH_DEP,3510
TXN003836,ACC0144,4100.22,USD,AE,2024-03-03 20:00:00,CASH_WD,609
TXN003837,ACC0004,9776.07,USD,KE,2024-07-16 05:00:00,TRANSFER,2708
TXN003838,ACC0015,86.48,USD,ZA,2024-05-26 21:00:00,TRANSFER,939
TXN003839,ACC0147,49.79,USD,US,2024-08-30 21:00:00,CASH_WD,1582
TXN003840,ACC0017,259.83,USD,NG,2024-05-21 15:00:00,WIRE,1481
TXN003841,ACC0082,237.12,USD,KE,2024-02-07 05:00:00,WIRE,1509
TXN003842,ACC0023,888.12,USD,NG,2024-05-17 02:00:00,WIRE,2320
TXN003843,ACC0197,22.49,USD,AE,2024-06-24 10:00:00,TRANSFER,1113
TXN003844,ACC0005,9138.58,USD,GB,2024-10-22 23:00:00,TRANSFER,2427
TXN003845,ACC0055,444.55,USD,ZA,2024-08-18 17:00:00,TRANSFER,1466
TXN003846,ACC0048,359.83,USD,KE,2024-01-01 04:00:00,WIRE,1039
TXN003847,ACC0044,119.91,USD,NG,2024-03-22 21:00:00,WIRE,292
TXN003848,ACC0160,246.66,USD,AE,2024-09-11 03:00:00,CASH_DEP,2986
TXN003849,ACC0170,695.19,USD,KE,2024-06-06 02:00:00,CASH_DEP,2342
TXN003850,ACC0063,549.21,USD,US,2024-08-08 19:00:00,TRANSFER,1896
TXN003851,ACC0137,26.72,USD,ZA,2024-08-20 12:00:00,WIRE,2320
TXN003852,ACC0134,507.88,USD,NG,2024-02-07 05:00:00,TRANSFER,2010
TXN003853,ACC0124,134.69,USD,KE,2024-11-04 05:00:00,CASH_DEP,1794
TXN003854,ACC0167,165.56,USD,NG,2024-01-15 14:00:00,CASH_WD,2849
TXN003855,ACC0148,165.64,USD,IR,2024-09-30 19:00:00,TRANSFER,2658
TXN003856,ACC0140,118.47,USD,NG,2024-05-01 20:00:00,CASH_DEP,2585
TXN003857,ACC0176,886.75,USD,ZA,2024-12-23 22:00:00,CASH_WD,832
TXN003858,ACC0030,130.9,USD,ZA,2024-11-18 12:00:00,CASH_WD,1265
TXN003859,ACC0049,27.68,USD,KE,2024-09-19 21:00:00,CASH_WD,745
TXN003860,ACC0060,82.25,USD,KE,2024-01-24 05:00:00,WIRE,2401
TXN003861,ACC0018,194.04,USD,NG,2024-01-13 11:00:00,TRANSFER,3308
TXN003862,ACC0097,938.07,USD,KE,2024-05-24 18:00:00,TRANSFER,3275
TXN003863,ACC0073,366.74,USD,NG,2024-12-30 01:00:00,WIRE,575
TXN003864,ACC0108,41.44,USD,IR,2024-08-25 12:00:00,CASH_WD,1267
TXN003865,ACC0140,6172.04,USD,GB,2024-08-10 15:00:00,TRANSFER,1220
TXN003866,ACC0147,220.78,USD,NG,2024-08-18 09:00:00,WIRE,1720
TXN003867,ACC0052,1005.35,USD,NG,2024-06-26 13:00:00,WIRE,1053
TXN003868,ACC0085,118.21,USD,KE,2024-07-27 07:00:00,CASH_WD,1290
TXN003869,ACC0179,330.31,USD,KE,2024-04-11 01:00:00,TRANSFER,1116
TXN003870,ACC0145,522.8,USD,NG,2024-04-05 14:00:00,TRANSFER,324
TXN003871,ACC0029,922.69,USD,AE,2024-10-16 20:00:00,CASH_WD,563
TXN003872,ACC0146,724.91,USD,GB,2024-04-24 10:00:00,CASH_DEP,203
TXN003873,ACC0178,549.11,USD,NG,2024-08-26 23:00:00,WIRE,735
TXN003874,ACC0095,92.51,USD,NG,2024-03-23 16:00:00,CASH_DEP,1896
TXN003875,ACC0106,62.95,USD,GB,2024-08-06 09:00:00,CASH_DEP,321
TXN003876,ACC0081,244.43,USD,ZA,2024-09-25 19:00:00,CASH_WD,2506
TXN003877,ACC0101,601.66,USD,NG,2024-05-24 13:00:00,TRANSFER,1016
TXN003878,ACC0077,106.26,USD,IR,2024-05-14 09:00:00,CASH_DEP,1260
TXN003879,ACC0182,733.45,USD,KE,2024-02-07 09:00:00,WIRE,1621
TXN003880,ACC0146,1311.5,USD,AE,2024-10-28 07:00:00,CASH_DEP,3416
TXN003881,ACC0181,37.54,USD,AE,2024-05-12 08:00:00,TRANSFER,1168
TXN003882,ACC0058,42.29,USD,ZA,2024-05-18 13:00:00,CASH_WD,71
TXN003883,ACC0135,120.23,USD,US,2024-12-02 22:00:00,CASH_DEP,599
TXN003884,ACC0058,235.43,USD,KE,2024-06-17 16:00:00,TRANSFER,526
TXN003885,ACC0155,67.57,USD,GB,2024-04-21 18:00:00,CASH_WD,409
TXN003886,ACC0064,1128.12,USD,KE,2024-01-05 18:00:00,TRANSFER,529
TXN003887,ACC0016,280.37,USD,GB,2024-02-28 15:00:00,WIRE,1962
TXN003888,ACC0084,157.46,USD,NG,2024-09-22 11:00:00,CASH_DEP,1176
TXN003889,ACC0162,17.22,USD,GB,2024-07-30 11:00:00,CASH_WD,1936
TXN003890,ACC0150,20.62,USD,KE,2024-03-05 01:00:00,CASH_DEP,42
TXN003891,ACC0011,226.22,USD,NG,2024-10-17 13:00:00,CASH_WD,1563
TXN003892,ACC0017,6.06,USD,KE,2024-11-08 07:00:00,WIRE,3371
TXN003893,ACC0008,8282.73,USD,GB,2024-07-01 03:00:00,CASH_DEP,3190
TXN003894,ACC0030,677.87,USD,KE,2024-08-24 10:00:00,TRANSFER,3541
TXN003895,ACC0092,117.07,USD,ZA,2024-10-31 12:00:00,CASH_DEP,1355
TXN003896,ACC0150,19237.94,USD,NG,2024-12-12 15:00:00,WIRE,2275
TXN003897,ACC0111,4730.92,USD,IR,2024-02-10 18:00:00,CASH_DEP,282
TXN003898,ACC0067,113.05,USD,GB,2024-10-09 09:00:00,CASH_DEP,1063
TXN003899,ACC0179,126.53,USD,NG,2024-07-17 07:00:00,WIRE,297
TXN003900,ACC0058,660.75,USD,AE,2024-10-08 11:00:00,WIRE,3626
TXN003901,ACC0053,1909.81,USD,KE,2024-04-03 06:00:00,TRANSFER,646
TXN003902,ACC0172,12.72,USD,GB,2024-01-18 07:00:00,CASH_DEP,1270
TXN003903,ACC0118,10.18,USD,KE,2024-05-15 13:00:00,CASH_DEP,2688
TXN003904,ACC0028,58.38,USD,KE,2024-04-28 21:00:00,TRANSFER,2926
TXN003905,ACC0149,355.71,USD,NG,2024-12-20 21:00:00,TRANSFER,3201
TXN003906,ACC0139,312.72,USD,US,2024-01-17 17:00:00,CASH_WD,2912
TXN003907,ACC0182,738.53,USD,AE,2024-10-18 08:00:00,TRANSFER,3086
TXN003908,ACC0150,24.54,USD,IR,2024-03-19 20:00:00,WIRE,2649
TXN003909,ACC0170,4.6,USD,IR,2024-08-12 09:00:00,WIRE,1908
TXN003910,ACC0068,537.55,USD,KE,2024-01-20 09:00:00,CASH_DEP,3447
TXN003911,ACC0082,42.85,USD,KE,2024-04-26 17:00:00,CASH_WD,193
TXN003912,ACC0042,7.19,USD,KE,2024-10-13 19:00:00,CASH_WD,1730
TXN003913,ACC0101,184.49,USD,NG,2024-08-17 10:00:00,CASH_DEP,815
TXN003914,ACC0052,487.73,USD,KE,2024-03-19 19:00:00,CASH_DEP,39
TXN003915,ACC0035,123.58,USD,KE,2024-06-18 12:00:00,WIRE,883
TXN003916,ACC0053,74.68,USD,AE,2024-04-27 00:00:00,CASH_DEP,809
TXN003917,ACC0065,116.86,USD,NG,2024-08-13 02:00:00,WIRE,2746
TXN003918,ACC0110,85.13,USD,US,2024-07-05 00:00:00,TRANSFER,3506
TXN003919,ACC0110,19.65,USD,KE,2024-09-01 19:00:00,CASH_WD,3076
TXN003920,ACC0081,50.8,USD,KE,2024-01-30 05:00:00,CASH_WD,2629
TXN003921,ACC0095,324.38,USD,KE,2024-02-10 05:00:00,CASH_DEP,3010
TXN003922,ACC0149,240.45,USD,ZA,2024-05-12 15:00:00,CASH_DEP,963
TXN003923,ACC0008,8433.35,USD,GB,2024-03-08 01:00:00,CASH_DEP,2213
TXN003924,ACC0076,190.96,USD,NG,2024-10-24 23:00:00,WIRE,373
TXN003925,ACC0117,33.36,USD,GB,2024-03-24 21:00:00,CASH_DEP,1199
TXN003926,ACC0014,113.04,USD,AE,2024-01-30 14:00:00,TRANSFER,3406
TXN003927,ACC0067,5.67,USD,GB,2024-10-06 14:00:00,WIRE,3407
TXN003928,ACC0122,193.97,USD,ZA,2024-12-19 15:00:00,CASH_WD,3379
TXN003929,ACC0067,1265.58,USD,NG,2024-11-14 19:00:00,CASH_DEP,1081
TXN003930,ACC0013,16.26,USD,NG,2024-11-23 17:00:00,CASH_DEP,2199
TXN003931,ACC0113,61.63,USD,KE,2024-12-12 15:00:00,CASH_DEP,1391
TXN003932,ACC0130,243.15,USD,AE,2024-02-02 05:00:00,CASH_DEP,1298
TXN003933,ACC0154,971.91,USD,KE,2024-10-26 22:00:00,CASH_WD,1579
TXN003934,ACC0101,75.77,USD,US,2024-05-24 22:00:00,CASH_WD,2078
TXN003935,ACC0186,52.54,USD,GB,2024-05-06 15:00:00,CASH_DEP,2570
TXN003936,ACC0049,7.74,USD,NG,2024-02-09 05:00:00,WIRE,533
TXN003937,ACC0022,173.32,USD,KE,2024-01-25 03:00:00,TRANSFER,2104
TXN003938,ACC0011,3175.16,USD,KE,2024-06-26 22:00:00,TRANSFER,3307
TXN003939,ACC0191,224.99,USD,ZA,2024-12-08 02:00:00,TRANSFER,3503
TXN003940,ACC0013,143.54,USD,AE,2024-09-05 09:00:00,WIRE,3269
TXN003941,ACC0162,240.6,USD,AE,2024-11-02 04:00:00,CASH_WD,425
TXN003942,ACC0151,145.96,USD,IR,2024-11-12 08:00:00,CASH_WD,730
TXN003943,ACC0154,43.84,USD,NG,2024-02-26 15:00:00,WIRE,708
TXN003944,ACC0045,510.26,USD,KE,2024-09-09 12:00:00,CASH_WD,1024
TXN003945,ACC0057,208.23,USD,ZA,2024-04-03 05:00:00,WIRE,1478
TXN003946,ACC0075,152.39,USD,KE,2024-02-27 12:00:00,CASH_DEP,1544
TXN003947,ACC0174,34.36,USD,NG,2024-05-13 18:00:00,TRANSFER,3482
TXN003948,ACC0050,1048.65,USD,AE,2024-01-01 22:00:00,CASH_DEP,829
TXN003949,ACC0075,402.24,USD,KE,2024-08-14 00:00:00,CASH_WD,2058
TXN003950,ACC0133,64.76,USD,NG,2024-11-02 18:00:00,CASH_WD,49
TXN003951,ACC0070,666.96,USD,NG,2024-03-26 00:00:00,CASH_WD,2515
TXN003952,ACC0175,70.36,USD,NG,2024-09-16 21:00:00,CASH_WD,293
TXN003953,ACC0157,45.92,USD,US,2024-06-09 06:00:00,TRANSFER,2036
TXN003954,ACC0066,47.49,USD,ZA,2024-04-03 12:00:00,TRANSFER,2600
TXN003955,ACC0169,10.42,USD,KE,2024-11-02 23:00:00,CASH_WD,1697
TXN003956,ACC0060,301.06,USD,KE,2024-08-19 15:00:00,TRANSFER,1307
TXN003957,ACC0044,9.52,USD,KE,2024-07-02 18:00:00,CASH_DEP,72
TXN003958,ACC0108,23.51,USD,KE,2024-07-23 11:00:00,WIRE,581
TXN003959,ACC0155,6.6,USD,KE,2024-11-30 11:00:00,CASH_DEP,619
TXN003960,ACC0152,130.44,USD,KE,2024-02-06 10:00:00,TRANSFER,895
TXN003961,ACC0011,118.45,USD,KE,2024-06-11 10:00:00,TRANSFER,953
TXN003962,ACC0112,90.92,USD,KE,2024-12-08 23:00:00,CASH_DEP,2646
TXN003963,ACC0105,31.07,USD,KE,2024-11-14 23:00:00,CASH_WD,2721
TXN003964,ACC0196,25.58,USD,IR,2024-01-22 13:00:00,TRANSFER,312
TXN003965,ACC0086,297.84,USD,GB,2024-11-15 16:00:00,WIRE,2648
TXN003966,ACC0172,64.99,USD,ZA,2024-02-19 06:00:00,CASH_DEP,2965
TXN003967,ACC0028,238.54,USD,KE,2024-10-02 01:00:00,WIRE,1117
TXN003968,ACC0147,39.34,USD,ZA,2024-04-24 22:00:00,CASH_DEP,264
TXN003969,ACC0165,194.73,USD,KE,2024-03-18 03:00:00,CASH_DEP,3204
TXN003970,ACC0020,1048.29,USD,NG,2024-05-31 16:00:00,WIRE,2914
TXN003971,ACC0096,357.54,USD,ZA,2024-08-10 17:00:00,TRANSFER,2195
TXN003972,ACC0128,79.95,USD,KP,2024-06-01 00:00:00,WIRE,3128
TXN003973,ACC0150,218.28,USD,KE,2024-06-16 08:00:00,WIRE,1596
TXN003974,ACC0080,103.44,USD,KP,2024-03-09 21:00:00,WIRE,175
TXN003975,ACC0100,150.18,USD,KE,2024-09-14 15:00:00,TRANSFER,2615
TXN003976,ACC0135,91.07,USD,NG,2024-06-09 16:00:00,CASH_WD,3179
TXN003977,ACC0189,115.99,USD,IR,2024-11-22 12:00:00,CASH_WD,3565
TXN003978,ACC0103,204.0,USD,GB,2024-03-01 19:00:00,TRANSFER,2967
TXN003979,ACC0034,33.45,USD,KE,2024-12-03 05:00:00,WIRE,2501
TXN003980,ACC0037,32.34,USD,GB,2024-08-11 04:00:00,CASH_DEP,308
TXN003981,ACC0050,18.49,USD,KE,2024-06-05 22:00:00,WIRE,187
TXN003982,ACC0073,13.46,USD,KE,2024-05-09 17:00:00,CASH_DEP,3260
TXN003983,ACC0029,23.9,USD,KE,2024-09-05 16:00:00,WIRE,369
TXN003984,ACC0121,188.52,USD,AE,2024-08-16 04:00:00,TRANSFER,2409
TXN003985,ACC0157,38.89,USD,ZA,2024-11-09 08:00:00,WIRE,2670
TXN003986,ACC0042,320.67,USD,ZA,2024-04-11 03:00:00,WIRE,234
TXN003987,ACC0057,156.35,USD,AE,2024-08-04 13:00:00,WIRE,3021
TXN003988,ACC0177,7.75,USD,GB,2024-12-27 00:00:00,WIRE,23
TXN003989,ACC0090,396.42,USD,AE,2024-03-23 17:00:00,CASH_WD,793
TXN003990,ACC0140,500.8,USD,NG,2024-02-19 00:00:00,CASH_WD,2588
TXN003991,ACC0012,33.42,USD,NG,2024-04-01 08:00:00,CASH_DEP,3631
TXN003992,ACC0136,278.74,USD,AE,2024-10-08 22:00:00,WIRE,1456
TXN003993,ACC0142,41.07,USD,GB,2024-08-01 19:00:00,CASH_DEP,2704
TXN003994,ACC0200,171.83,USD,ZA,2024-11-09 01:00:00,WIRE,1848
TXN003995,ACC0102,22.27,USD,ZA,2024-08-09 05:00:00,TRANSFER,3098
TXN003996,ACC0112,10.08,USD,AE,2024-04-26 05:00:00,CASH_DEP,3613
TXN003997,ACC0129,83.58,USD,ZA,2024-07-16 21:00:00,CASH_DEP,879
TXN003998,ACC0124,123.27,USD,NG,2024-02-12 16:00:00,CASH_WD,2601
TXN003999,ACC0030,81.73,USD,AE,2024-10-04 12:00:00,CASH_DEP,1629
TXN004000,ACC0117,25.13,USD,KE,2024-08-10 17:00:00,CASH_WD,3183
TXN004001,ACC0028,81.46,USD,KE,2024-02-08 06:00:00,CASH_DEP,2720
TXN004002,ACC0130,222.28,USD,US,2024-04-12 07:00:00,CASH_DEP,407
TXN004003,ACC0173,138.75,USD,ZA,2024-09-17 23:00:00,CASH_DEP,1431
TXN004004,ACC0048,195.15,USD,NG,2024-11-03 23:00:00,WIRE,2165
TXN004005,ACC0123,54.32,USD,NG,2024-12-24 00:00:00,TRANSFER,1976
TXN004006,ACC0127,860.55,USD,NG,2024-11-29 01:00:00,TRANSFER,3095
TXN004007,ACC0162,25.43,USD,GB,2024-10-24 05:00:00,WIRE,2601
TXN004008,ACC0138,308.38,USD,ZA,2024-11-30 08:00:00,CASH_DEP,3156
TXN004009,ACC0020,873.79,USD,ZA,2024-08-27 19:00:00,TRANSFER,1679
TXN004010,ACC0030,305.32,USD,NG,2024-09-14 22:00:00,WIRE,1444
TXN004011,ACC0152,109.53,USD,NG,2024-09-30 20:00:00,CASH_DEP,2217
TXN004012,ACC0178,67.19,USD,KE,2024-12-04 15:00:00,CASH_DEP,3009
TXN004013,ACC0173,702.14,USD,KE,2024-03-18 22:00:00,TRANSFER,1544
TXN004014,ACC0095,17.56,USD,GB,2024-07-23 17:00:00,TRANSFER,3129
TXN004015,ACC0044,34.63,USD,ZA,2024-06-30 18:00:00,WIRE,567
TXN004016,ACC0083,81.75,USD,NG,2024-06-06 19:00:00,CASH_DEP,1407
TXN004017,ACC0084,950.02,USD,KE,2024-05-19 21:00:00,TRANSFER,2574
TXN004018,ACC0163,262.34,USD,KE,2024-08-15 23:00:00,CASH_WD,3632
TXN004019,ACC0035,34.74,USD,ZA,2024-11-07 00:00:00,TRANSFER,1099
TXN004020,ACC0161,93.18,USD,NG,2024-11-12 13:00:00,TRANSFER,2418
TXN004021,ACC0078,59.06,USD,KE,2024-08-12 18:00:00,TRANSFER,1985
TXN004022,ACC0006,9124.31,USD,ZA,2024-10-31 14:00:00,CASH_WD,2810
TXN004023,ACC0175,51.18,USD,NG,2024-10-13 11:00:00,CASH_WD,1662
TXN004024,ACC0071,644.41,USD,KE,2024-09-17 06:00:00,CASH_WD,461
TXN004025,ACC0106,18.96,USD,NG,2024-05-27 14:00:00,CASH_WD,845
TXN004026,ACC0103,1657.67,USD,GB,2024-10-01 17:00:00,WIRE,1560
TXN004027,ACC0075,514.06,USD,US,2024-09-30 00:00:00,CASH_WD,1188
TXN004028,ACC0081,762.26,USD,KE,2024-11-05 05:00:00,TRANSFER,3588
TXN004029,ACC0003,8653.01,USD,KE,2024-01-17 05:00:00,TRANSFER,572
TXN004030,ACC0118,74.11,USD,KE,2024-07-23 09:00:00,WIRE,75
TXN004031,ACC0140,118.52,USD,KE,2024-09-30 08:00:00,CASH_WD,2131
TXN004032,ACC0027,17.29,USD,US,2024-01-01 17:00:00,CASH_DEP,3584
TXN004033,ACC0171,67.56,USD,US,2024-06-17 15:00:00,CASH_WD,2732
TXN004034,ACC0139,311.21,USD,ZA,2024-11-12 19:00:00,TRANSFER,1073
TXN004035,ACC0191,1037.01,USD,KP,2024-10-10 11:00:00,TRANSFER,3546
TXN004036,ACC0061,28.2,USD,KE,2024-08-16 11:00:00,WIRE,194
TXN004037,ACC0001,8425.5,USD,GB,2024-07-18 21:00:00,TRANSFER,418
TXN004038,ACC0152,85.78,USD,AE,2024-11-01 11:00:00,CASH_DEP,71
TXN004039,ACC0092,118.28,USD,NG,2024-02-19 17:00:00,CASH_WD,3143
TXN004040,ACC0145,18.29,USD,KE,2024-08-12 17:00:00,CASH_WD,1770
TXN004041,ACC0115,360.33,USD,ZA,2024-09-14 15:00:00,WIRE,2678
TXN004042,ACC0031,50.1,USD,ZA,2024-03-23 13:00:00,WIRE,128
TXN004043,ACC0029,110.71,USD,ZA,2024-04-14 13:00:00,CASH_WD,3640
TXN004044,ACC0177,75.34,USD,KE,2024-04-28 08:00:00,CASH_WD,1242
TXN004045,ACC0065,45.42,USD,KE,2024-10-31 01:00:00,TRANSFER,1983
TXN004046,ACC0071,146.85,USD,GB,2024-08-04 17:00:00,TRANSFER,3353
TXN004047,ACC0096,107.4,USD,KE,2024-01-20 12:00:00,CASH_DEP,3226
TXN004048,ACC0200,84.96,USD,KE,2024-06-14 11:00:00,TRANSFER,3573
TXN004049,ACC0123,49.76,USD,KE,2024-08-05 05:00:00,CASH_DEP,3503
TXN004050,ACC0047,239.68,USD,KE,2024-01-05 10:00:00,CASH_DEP,883
TXN004051,ACC0163,1773.0,USD,ZA,2024-05-30 14:00:00,WIRE,1060
TXN004052,ACC0128,183.06,USD,NG,2024-07-18 09:00:00,CASH_WD,2805
TXN004053,ACC0084,661.28,USD,NG,2024-04-24 19:00:00,TRANSFER,1337
TXN004054,ACC0044,18.44,USD,KE,2024-04-28 17:00:00,CASH_DEP,1281
TXN004055,ACC0002,8977.71,USD,KE,2024-03-11 09:00:00,CASH_WD,2985
TXN004056,ACC0090,188.04,USD,KE,2024-03-26 22:00:00,WIRE,14
TXN004057,ACC0190,28.62,USD,KE,2024-03-06 21:00:00,CASH_DEP,375
TXN004058,ACC0018,16.19,USD,AE,2024-08-29 07:00:00,CASH_DEP,2595
TXN004059,ACC0119,48.96,USD,NG,2024-08-05 08:00:00,CASH_DEP,2530
TXN004060,ACC0089,887.0,USD,ZA,2024-12-30 21:00:00,CASH_WD,2270
TXN004061,ACC0084,617.1,USD,KE,2024-10-26 21:00:00,CASH_WD,698
TXN004062,ACC0175,213.69,USD,US,2024-03-12 22:00:00,CASH_WD,416
TXN004063,ACC0104,14.89,USD,KE,2024-09-14 10:00:00,TRANSFER,1509
TXN004064,ACC0158,110.56,USD,KE,2024-02-04 01:00:00,CASH_WD,214
TXN004065,ACC0136,233.35,USD,AE,2024-01-25 11:00:00,CASH_WD,2455
TXN004066,ACC0024,193.12,USD,KE,2024-08-20 09:00:00,CASH_WD,1932
TXN004067,ACC0059,9.34,USD,US,2024-11-22 06:00:00,CASH_WD,3164
TXN004068,ACC0037,39.04,USD,KE,2024-09-27 23:00:00,CASH_WD,460
TXN004069,ACC0119,134.81,USD,KE,2024-10-24 09:00:00,TRANSFER,817
TXN004070,ACC0067,331.77,USD,KE,2024-11-04 06:00:00,WIRE,1366
TXN004071,ACC0060,5.51,USD,NG,2024-09-30 00:00:00,CASH_DEP,800
TXN004072,ACC0032,116.37,USD,ZA,2024-08-03 02:00:00,WIRE,2820
TXN004073,ACC0052,183.93,USD,KE,2024-11-25 16:00:00,CASH_DEP,1750
TXN004074,ACC0010,9025.45,USD,ZA,2024-03-30 17:00:00,WIRE,1445
TXN004075,ACC0045,530.82,USD,NG,2024-08-31 06:00:00,WIRE,1169
TXN004076,ACC0143,419.59,USD,NG,2024-06-10 21:00:00,WIRE,1284
TXN004077,ACC0047,355.62,USD,KE,2024-12-20 09:00:00,TRANSFER,1339
TXN004078,ACC0170,44.71,USD,KE,2024-06-16 23:00:00,CASH_DEP,1977
TXN004079,ACC0132,8.48,USD,KE,2024-09-19 18:00:00,WIRE,1460
TXN004080,ACC0109,82.3,USD,GB,2024-04-06 09:00:00,CASH_WD,3561
TXN004081,ACC0098,666.77,USD,NG,2024-09-02 14:00:00,TRANSFER,666
TXN004082,ACC0152,1200.13,USD,US,2024-10-28 02:00:00,CASH_WD,920
TXN004083,ACC0054,430.88,USD,US,2024-03-10 18:00:00,CASH_WD,3640
TXN004084,ACC0097,282.59,USD,ZA,2024-08-08 08:00:00,CASH_WD,216
TXN004085,ACC0157,262.29,USD,ZA,2024-10-26 00:00:00,WIRE,460
TXN004086,ACC0013,64.45,USD,ZA,2024-10-10 10:00:00,TRANSFER,934
TXN004087,ACC0148,122.11,USD,KE,2024-04-29 21:00:00,CASH_WD,671
TXN004088,ACC0025,1814.57,USD,GB,2024-10-03 19:00:00,TRANSFER,2718
TXN004089,ACC0134,36.1,USD,KE,2024-05-27 05:00:00,CASH_WD,1597
TXN004090,ACC0071,1672.66,USD,GB,2024-09-20 16:00:00,CASH_WD,2537
TXN004091,ACC0193,91.56,USD,AE,2024-12-09 19:00:00,TRANSFER,2388
TXN004092,ACC0095,1083.71,USD,NG,2024-10-14 11:00:00,TRANSFER,1346
TXN004093,ACC0163,17.99,USD,GB,2024-06-27 16:00:00,CASH_DEP,2124
TXN004094,ACC0190,357.4,USD,KE,2024-10-30 01:00:00,CASH_DEP,588
TXN004095,ACC0019,49.15,USD,NG,2024-10-25 14:00:00,WIRE,3359
TXN004096,ACC0036,17.76,USD,KE,2024-10-03 06:00:00,TRANSFER,336
TXN004097,ACC0119,205.98,USD,KE,2024-06-17 18:00:00,CASH_WD,1076
TXN004098,ACC0085,674.66,USD,US,2024-05-16 06:00:00,TRANSFER,2034
TXN004099,ACC0195,41.79,USD,AE,2024-09-24 12:00:00,WIRE,340
TXN004100,ACC0047,15.67,USD,GB,2024-11-22 00:00:00,CASH_DEP,2164
TXN004101,ACC0129,129.31,USD,NG,2024-08-10 17:00:00,WIRE,3176
TXN004102,ACC0021,130.17,USD,ZA,2024-11-08 15:00:00,WIRE,1127
TXN004103,ACC0087,337.81,USD,ZA,2024-01-12 23:00:00,CASH_DEP,3414
TXN004104,ACC0027,616.71,USD,NG,2024-10-22 01:00:00,CASH_WD,1293
TXN004105,ACC0038,135.76,USD,ZA,2024-08-05 13:00:00,CASH_DEP,906
TXN004106,ACC0096,2400.07,USD,KE,2024-12-02 10:00:00,WIRE,3091
TXN004107,ACC0185,207.75,USD,NG,2024-01-07 21:00:00,CASH_WD,800
TXN004108,ACC0033,88.27,USD,GB,2024-01-11 23:00:00,WIRE,500
TXN004109,ACC0148,13.23,USD,KE,2024-10-26 02:00:00,WIRE,1019
TXN004110,ACC0137,100.08,USD,KE,2024-10-20 15:00:00,CASH_WD,551
TXN004111,ACC0166,89.61,USD,AE,2024-06-27 03:00:00,CASH_DEP,2964
TXN004112,ACC0110,626.69,USD,KE,2024-01-31 22:00:00,CASH_WD,3385
TXN004113,ACC0137,297.0,USD,US,2024-09-14 22:00:00,WIRE,175
TXN004114,ACC0073,25.3,USD,NG,2024-03-10 09:00:00,CASH_DEP,2928
TXN004115,ACC0119,192.17,USD,KE,2024-02-05 10:00:00,TRANSFER,843
TXN004116,ACC0098,406.38,USD,US,2024-03-12 14:00:00,WIRE,889
TXN004117,ACC0177,1468.57,USD,NG,2024-11-02 12:00:00,CASH_DEP,857
TXN004118,ACC0091,561.86,USD,KE,2024-11-12 01:00:00,WIRE,2567
TXN004119,ACC0086,464.64,USD,ZA,2024-08-08 02:00:00,CASH_WD,2593
TXN004120,ACC0075,162.41,USD,NG,2024-05-06 02:00:00,CASH_WD,3526
TXN004121,ACC0099,265.73,USD,US,2024-05-02 18:00:00,TRANSFER,2327
TXN004122,ACC0048,967.06,USD,NG,2024-02-29 03:00:00,TRANSFER,1189
TXN004123,ACC0064,20.1,USD,NG,2024-12-13 19:00:00,WIRE,2704
TXN004124,ACC0035,87.87,USD,US,2024-05-02 15:00:00,TRANSFER,745
TXN004125,ACC0117,46.58,USD,KE,2024-03-22 17:00:00,TRANSFER,3137
TXN004126,ACC0167,262.1,USD,NG,2024-01-03 10:00:00,CASH_DEP,1209
TXN004127,ACC0046,939.49,USD,ZA,2024-07-12 08:00:00,CASH_WD,282
TXN004128,ACC0181,60.61,USD,GB,2024-02-09 01:00:00,WIRE,2554
TXN004129,ACC0179,4.11,USD,NG,2024-06-14 20:00:00,CASH_DEP,1372
TXN004130,ACC0138,79.97,USD,AE,2024-11-21 09:00:00,TRANSFER,3393
TXN004131,ACC0068,584.18,USD,KE,2024-07-10 03:00:00,WIRE,774
TXN004132,ACC0172,332.44,USD,ZA,2024-01-01 04:00:00,TRANSFER,877
TXN004133,ACC0003,8527.85,USD,NG,2024-04-16 13:00:00,CASH_DEP,3512
